Id,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,LotFrontage,Total Area,SalePrice
1003,11957,8,2006,2006,53,24,1550,1574,1574,0,1574,0,2,0,3,1,7,1,2006,3,824,144,104,0,0,0,75,5849,232000
1004,11500,5,1976,1976,164,0,1680,1680,1680,0,1680,0,2,0,4,2,8,0,1976,2,528,0,0,0,0,0,0,5734,136905
1005,3182,7,2005,2006,16,16,1330,1346,1504,0,1504,0,2,0,1,1,7,1,2005,2,457,156,0,0,0,0,43,4985,181000
1006,8385,5,1977,1977,220,595,390,985,985,0,985,0,2,0,3,1,6,0,1977,1,328,210,0,0,0,0,65,3715,149900
1007,12155,6,1970,1970,0,1237,420,1657,1657,0,1657,0,2,0,3,1,7,1,1970,2,484,0,0,0,147,0,0,5604,163500
1008,2217,4,1970,1970,0,273,0,546,546,546,1092,0,1,1,3,1,6,0,1970,1,286,238,0,0,0,0,21,2983,88000
1009,12118,7,2004,2005,108,0,1710,1710,1710,0,1710,0,2,0,3,1,7,1,2004,2,550,100,48,0,180,0,43,6118,240000
1010,6000,5,1926,1950,0,0,1008,1008,1008,0,1522,0,2,0,4,1,7,0,0,0,0,0,0,138,0,0,60,3678,102000
1011,21286,5,1948,1950,0,0,720,720,720,551,1271,0,2,0,4,1,7,1,1948,1,312,0,0,108,0,0,115,3684,135000
1012,9825,5,1965,1965,0,0,0,0,1664,0,1664,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,75,3330,100000
1013,10592,6,1923,1996,0,0,602,602,900,602,1502,0,1,1,3,1,7,2,1923,1,180,96,0,112,53,0,55,4049,165000
1014,7200,5,1910,2006,0,247,310,1022,1022,0,1022,1,1,0,2,1,4,0,1956,1,280,0,30,226,0,0,60,3139,85000
1015,11664,6,1948,1950,206,336,746,1082,1082,0,1082,0,1,0,2,1,5,1,1948,1,240,0,130,0,0,0,60,3823,119200
1016,8400,8,2001,2001,0,643,167,810,810,855,1665,1,2,1,3,1,6,0,2001,2,528,0,45,0,0,0,70,4717,227000
1017,11883,7,1996,1996,196,690,814,1504,1504,0,1504,1,2,0,3,1,6,1,1996,2,478,115,66,0,0,0,73,5370,203000
1018,5814,8,1984,1984,0,1036,184,1220,1360,0,1360,1,1,0,1,1,4,1,1984,2,565,63,0,0,0,0,0,4570,187500
1019,10784,7,1991,1992,76,0,384,384,802,670,1472,0,2,1,3,1,7,1,1991,2,402,164,0,0,0,0,0,3973,160000
1020,3013,7,2005,2005,145,16,1346,1362,1506,0,1506,0,2,0,2,1,6,1,2005,2,440,142,20,0,0,0,43,5123,213490
1021,7024,4,2005,2005,0,1024,108,1132,1132,0,1132,1,1,1,2,1,5,0,2005,2,451,252,64,0,0,0,60,4166,176000
1022,7406,7,2006,2006,84,684,515,1199,1220,0,1220,1,2,0,2,1,6,0,2006,2,632,105,54,0,0,0,64,4517,194000
1023,9439,5,1930,1950,0,324,588,912,912,336,1248,0,1,0,2,1,6,0,1957,1,160,0,0,192,0,0,52,3761,87000
1024,3182,7,2005,2006,14,16,1330,1346,1504,0,1504,0,2,0,2,1,7,1,2005,2,437,156,20,0,0,0,43,4983,191000
1025,15498,8,1976,1976,0,1165,0,1565,2898,0,2898,1,2,0,2,1,10,1,1976,2,665,0,72,174,0,0,0,7875,287000
1026,7700,5,1972,1972,0,138,276,882,882,0,882,1,1,0,3,1,5,0,1980,2,461,96,0,0,0,0,70,2737,112500
1027,9300,5,1960,1960,324,697,571,1268,1264,0,1264,1,1,0,3,1,6,2,1960,2,461,0,0,0,143,0,73,4726,167500
1028,9520,8,2007,2008,338,1513,125,1638,1646,0,1646,1,2,0,3,1,7,1,2008,3,800,192,44,0,0,0,71,6307,293077
1029,9492,5,1941,1950,0,368,359,768,968,408,1376,1,1,0,3,1,6,1,1941,1,240,0,0,0,0,0,79,3721,105000
1030,1680,6,1972,1972,281,317,355,672,672,546,1218,0,1,1,3,1,7,0,1972,1,264,0,28,0,0,0,21,3683,118000
1031,7082,5,1916,1995,0,0,686,686,948,980,1928,0,2,0,5,2,10,0,0,0,0,0,0,228,0,0,0,4772,160000
1032,15863,7,1920,1970,0,523,301,824,1687,998,3082,1,2,1,5,1,12,2,1970,2,672,136,63,0,0,0,102,7466,197000
1033,14541,8,1993,1993,0,1012,326,1338,1352,1168,2520,1,2,1,5,1,10,1,1993,3,796,209,55,0,0,0,0,7442,310000
1034,8125,7,2002,2002,295,986,668,1654,1654,0,1654,1,2,0,3,1,6,0,2002,3,900,0,136,0,0,0,0,6296,230000
1035,6305,5,1938,1950,0,0,920,920,954,0,954,0,1,0,2,1,5,1,1938,1,240,0,0,0,0,0,50,3069,119750
1036,11500,4,1957,1957,0,0,0,0,845,0,845,0,1,0,3,1,5,0,1957,1,290,186,0,0,0,0,0,2167,84000
1037,12898,9,2007,2008,70,1022,598,1620,1620,0,1620,1,2,0,2,1,6,1,2008,3,912,228,0,0,0,0,89,6073,315500
1038,9240,8,2001,2002,396,0,1055,1055,1055,1208,2263,0,2,1,3,1,7,1,2001,2,905,0,45,0,189,0,0,7119,287000
1039,1533,4,1970,2008,0,0,546,546,798,546,1344,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,21,3236,97000
1040,1477,4,1970,1970,0,509,121,630,630,0,630,1,1,0,1,1,3,0,1970,1,286,0,0,0,0,0,21,2178,80000
1041,13125,5,1957,2000,67,168,284,1134,1803,0,1803,1,2,0,3,1,8,1,1957,2,484,0,0,0,0,0,88,4612,155000
1042,9130,6,1966,2000,252,400,336,800,800,832,1632,0,1,1,4,1,7,0,1966,2,484,0,40,0,0,0,0,4778,173000
1043,5381,6,2005,2005,135,900,406,1306,1306,0,1306,1,2,0,1,1,5,1,2005,2,624,170,63,0,0,0,34,4913,196000
1044,11839,7,1990,1990,99,1085,390,1475,1532,797,2329,1,2,1,4,1,10,1,1990,2,514,192,121,0,0,0,86,7063,262280
1045,9600,8,1981,1981,0,1104,1420,2524,2524,0,2524,1,2,1,4,1,9,1,1981,2,542,474,120,0,0,0,80,8712,278000
1046,13680,3,1955,1955,0,0,0,0,1733,0,1733,0,2,0,4,1,8,1,1955,2,452,0,0,0,0,0,0,3920,139600
1047,16056,9,2005,2006,208,240,1752,1992,1992,876,2868,0,3,1,4,1,11,1,2005,3,716,214,108,0,0,0,85,8978,556581
1048,9245,5,1994,1995,0,686,304,990,990,0,990,0,1,0,3,1,5,0,1996,2,672,0,0,0,0,0,57,3643,145000
1049,21750,5,1960,2006,75,0,0,0,1771,0,1771,0,1,0,3,1,9,1,1960,2,336,0,0,0,0,0,100,3954,115000
1050,11100,4,1946,2006,0,0,0,0,930,0,930,0,1,0,2,1,6,0,1946,1,308,0,0,0,0,0,60,2169,84900
1051,8993,7,2007,2007,0,0,1302,1302,1302,0,1302,0,2,0,3,1,6,0,2007,2,436,0,22,0,0,0,73,4366,176485
1052,11175,7,2007,2007,0,0,1316,1316,1316,0,1316,0,2,0,3,1,6,1,2007,2,440,0,20,0,0,0,103,4410,200141
1053,9500,6,1964,1978,272,442,374,816,1127,850,1977,0,1,1,4,1,9,1,1964,2,540,0,52,0,0,0,100,5636,165000
1054,8562,5,1957,2002,145,383,833,1216,1526,0,1526,0,1,0,4,1,7,1,1957,1,364,116,78,0,0,0,68,4972,144500
1055,11367,8,2002,2002,210,932,133,1065,1091,898,1989,1,2,1,3,1,7,1,2002,2,586,199,60,0,0,0,90,6102,255000
1056,11361,6,1976,1976,160,644,549,1193,1523,0,1523,0,2,0,3,1,7,1,1976,2,478,0,0,0,189,0,104,5068,180000
1057,7052,7,2005,2005,240,659,705,1364,1364,0,1364,1,2,0,2,1,6,1,2005,2,484,192,36,0,0,0,43,5047,185850
1058,29959,7,1994,1994,0,595,378,973,979,871,1850,0,2,1,3,1,7,1,1994,2,467,168,98,0,0,0,0,5409,248000
1059,11308,9,2008,2008,154,936,168,1104,1130,1054,2184,1,2,1,3,1,10,1,2008,3,836,0,102,0,0,0,96,6568,335000
1060,11275,6,1932,1950,480,297,0,854,1096,895,1991,0,1,1,3,1,7,1,1977,2,432,0,0,19,0,0,0,5212,220000
1061,4920,8,2001,2001,0,616,722,1338,1338,0,1338,1,2,0,2,1,6,0,2001,2,582,0,0,170,0,0,41,4769,213500
1062,18000,3,1935,1950,0,0,894,894,894,0,894,0,1,0,2,1,6,0,1994,3,1248,0,20,0,0,0,120,3951,81000
1063,13600,5,1900,1950,0,0,662,662,1422,915,2337,0,2,0,5,2,10,0,1945,2,560,0,57,0,0,0,85,5955,90000
1064,6000,6,1925,1980,0,397,706,1103,1103,0,1103,0,1,0,2,1,5,1,1976,2,440,166,120,0,0,0,50,4036,110500
1065,11000,5,1966,1966,200,740,184,1154,1154,0,1154,0,1,1,3,1,6,1,1966,2,480,0,58,0,0,0,0,3972,154000
1066,14000,7,1996,1997,0,1201,105,1306,1306,954,2260,1,2,1,3,1,7,0,1996,2,533,296,44,0,0,0,80,6703,328000
1067,7837,6,1993,1994,0,0,799,799,799,772,1571,0,2,1,3,1,7,1,1993,2,380,0,40,0,0,0,59,4364,178000
1068,9760,6,1964,1964,360,674,0,780,798,813,1611,1,1,1,4,1,7,0,1964,2,442,328,128,0,189,0,80,5346,167900
1069,3964,6,1973,1973,0,837,105,942,1291,1230,2521,1,2,1,5,1,10,1,1973,2,576,728,20,0,0,0,42,7312,151400
1070,9600,5,1949,2003,0,220,625,845,893,0,893,0,1,0,2,1,4,0,1985,2,576,0,0,0,0,0,60,3208,135000
1071,10152,5,1956,1956,120,586,462,1048,1048,0,1048,1,1,0,3,1,6,0,1956,1,286,0,20,0,192,0,72,3764,135000
1072,11700,6,1968,1968,0,298,429,727,829,727,1556,0,1,1,4,1,8,0,1968,2,441,0,0,0,0,0,78,4282,154000
1073,7585,5,1948,1950,0,0,810,810,1002,454,1456,1,1,0,4,1,7,1,1954,1,280,0,0,0,0,0,50,4004,91500
1074,7950,6,1977,1977,140,535,155,690,698,728,1426,0,1,1,3,1,6,0,1977,2,440,252,0,0,0,0,75,4376,159500
1075,8556,7,2006,2006,0,0,1240,1240,1240,0,1240,0,2,0,2,1,5,0,2006,3,826,140,93,0,0,0,74,4781,194000
1076,13125,7,1940,1984,0,410,390,800,960,780,1740,0,1,1,3,1,6,2,1940,1,240,0,0,0,0,0,75,4522,219500
1077,10800,5,1936,1989,0,626,170,796,1096,370,1466,0,2,0,3,1,7,1,1950,2,566,436,21,0,0,0,60,4753,170000
1078,15870,5,1969,1969,0,75,230,1096,1096,0,1096,1,1,0,3,1,6,0,1969,1,299,240,32,0,0,0,0,3070,138800
1079,4435,6,2004,2004,169,662,186,848,848,0,848,1,1,0,1,1,3,1,2004,2,420,140,0,0,0,0,37,3275,155900
1080,8775,5,1994,1994,0,495,495,990,990,0,990,0,1,0,3,1,5,0,1996,1,299,0,64,0,0,0,65,3334,126000
1081,11040,6,1971,2004,144,656,602,1258,1258,0,1258,0,2,0,3,1,5,0,1971,2,528,55,0,0,0,0,80,4503,145000
1082,7500,5,1963,1963,0,824,216,1040,1040,0,1040,1,1,1,3,1,5,0,1963,1,308,0,0,220,0,0,75,3651,133000
1083,8749,7,2002,2002,100,0,1459,1459,1459,0,1459,0,2,0,3,1,6,1,2002,2,527,192,39,0,0,0,70,5237,192000
1084,8800,6,1964,1964,425,553,698,1251,1251,0,1251,1,1,0,3,1,6,2,1964,1,461,0,116,0,0,0,80,4757,160000
1085,13031,6,1995,1996,0,592,99,691,691,807,1498,0,2,1,3,1,6,1,1995,2,409,315,44,0,0,0,0,4458,187500
1086,9069,6,1992,1992,0,747,189,936,996,0,996,1,1,0,2,1,5,0,1992,2,564,120,0,0,0,0,73,3614,147000
1087,1974,4,1973,1973,0,334,212,546,546,546,1092,0,1,1,3,1,6,0,1973,1,286,120,96,0,0,0,0,3234,83500
1088,10574,8,2005,2006,0,0,1082,1082,1082,871,1953,0,2,1,3,1,9,1,2005,3,1043,160,50,0,0,0,85,6244,252000
1089,2522,7,2004,2004,50,0,970,970,970,739,1709,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,24,4860,137500
1090,3316,8,2005,2005,0,1039,208,1247,1247,0,1247,1,1,1,1,1,4,1,2005,2,550,0,84,0,0,0,37,4378,197000
1091,8544,3,1950,1950,0,0,0,0,1040,0,1040,0,2,0,2,2,6,0,1987,2,400,0,0,0,0,0,60,2482,92900
1092,2160,7,1999,2000,212,510,90,600,624,628,1252,1,2,1,2,1,4,0,1999,2,462,0,48,0,0,0,24,3830,160000
1093,8400,6,1925,1950,0,423,758,1181,1390,304,1694,0,2,0,4,1,7,1,1925,2,576,342,0,128,0,0,60,5617,136500
1094,9230,5,1965,1998,166,661,203,864,1200,0,1200,1,1,1,1,1,6,0,1977,2,884,0,64,0,0,0,71,4381,146000
1095,5868,5,1956,2000,0,248,448,936,936,0,936,1,1,0,2,1,4,0,1956,1,308,0,0,80,160,0,74,3118,129000
1096,9317,6,2006,2006,0,24,1290,1314,1314,0,1314,0,2,0,3,1,6,1,2006,2,440,0,22,0,0,0,78,4406,176432
1097,6882,6,1914,2006,0,0,684,684,773,582,1355,0,1,1,3,1,7,0,0,0,0,136,0,115,0,0,60,3647,127000
1098,3696,8,1986,1986,0,0,1074,1074,1088,0,1088,0,1,1,2,1,5,0,1987,2,461,0,74,137,0,0,0,3924,170000
1099,6000,4,1936,1950,0,672,0,672,757,567,1324,0,1,0,3,1,6,0,1936,1,240,0,0,0,0,0,50,3561,128000
1100,11880,7,1978,1978,206,704,567,1271,1601,0,1601,0,2,0,3,1,7,1,1978,2,478,0,0,0,0,0,82,5159,157000
1101,8400,2,1920,1950,0,290,0,290,438,0,438,0,1,0,1,1,3,0,1930,1,246,0,0,0,0,0,60,1413,60000
1102,9758,5,1971,1971,0,412,251,950,950,0,950,0,1,0,3,1,5,0,1981,1,280,0,0,0,0,0,61,2844,119500
1103,7000,5,1960,2002,45,588,422,1010,1134,0,1134,0,1,0,2,1,6,0,1960,1,254,0,16,0,0,0,70,3594,135000
1104,8910,6,1959,1959,0,655,0,655,1194,0,1194,0,1,0,3,1,6,1,1954,2,539,0,0,192,0,0,79,3775,159500
1105,2016,5,1970,1970,304,0,630,630,630,672,1302,0,2,1,3,1,6,0,1970,2,440,0,0,0,0,0,24,3981,106000
1106,12256,8,1994,1995,362,1032,431,1463,1500,1122,2622,1,2,1,3,1,9,2,1994,2,712,186,32,0,0,0,98,8003,325000
1107,10357,7,1990,1991,0,738,172,910,1442,0,1442,1,2,0,3,1,6,1,1990,2,719,0,244,0,0,0,114,4760,179900
1108,23257,7,2006,2006,0,0,868,868,887,1134,2021,0,2,1,3,1,9,1,2006,2,422,0,100,0,0,0,168,5435,274725
1109,8063,6,2000,2000,0,0,924,924,948,742,1690,0,2,1,3,1,7,1,2000,2,463,100,48,0,0,0,0,4918,181000
1110,11362,8,2004,2005,42,1039,797,1836,1836,0,1836,1,2,0,3,1,7,1,2004,3,862,125,185,0,0,0,107,6725,280000
1111,8000,6,1995,1996,0,219,554,773,773,885,1658,1,2,1,3,1,8,1,1995,2,431,224,84,0,0,0,0,4832,188000
1112,10480,7,1976,1976,660,403,400,803,1098,866,1964,0,2,1,4,1,8,1,1976,2,483,0,69,0,0,0,80,5946,205000
1113,7100,5,1957,1957,0,708,108,816,816,0,816,1,1,0,2,1,5,0,1957,1,308,0,0,0,0,0,73,2758,129900
1114,8923,5,1953,2006,0,643,365,1008,1008,0,1008,1,1,0,2,1,6,0,1953,1,240,0,18,0,0,0,66,3284,134500
1115,5400,5,1954,2000,0,415,418,833,833,0,833,0,1,0,2,1,4,0,1955,1,326,0,0,0,0,0,90,2826,117000
1116,12085,8,2007,2007,328,1004,730,1734,1734,0,1734,1,2,0,3,1,7,1,2007,3,928,0,0,0,0,0,93,6461,318000
1117,7750,8,2002,2002,0,353,55,408,779,640,1419,1,2,1,3,1,7,1,2002,2,527,120,0,0,0,0,0,3897,184100
1118,9764,5,1967,2003,0,702,192,894,894,0,894,1,1,0,3,1,5,0,1967,2,450,0,0,0,0,0,57,3134,130000
1119,13825,5,1958,1987,0,0,533,533,1021,580,1601,0,1,0,3,1,6,0,1958,1,300,280,34,0,0,0,85,4350,140000
1120,7560,5,1959,1959,0,369,671,1040,1040,0,1040,0,1,0,3,1,6,0,1959,1,286,140,0,252,0,0,70,3799,133700
1121,8263,6,1920,1950,0,0,1012,1012,1012,0,1012,0,1,0,2,1,6,1,1920,1,308,0,22,112,0,0,59,3479,118400
1122,10084,7,2005,2006,196,24,1528,1552,1552,0,1552,0,2,0,3,1,7,0,2005,3,782,144,20,0,0,0,84,5800,212900
1123,8926,4,1956,1956,0,0,672,672,960,0,960,0,1,0,3,1,5,0,1956,1,288,64,0,0,160,0,0,3105,112000
1124,9405,5,1947,2008,0,0,698,698,698,0,698,0,1,0,2,1,4,0,0,0,0,0,200,0,0,0,50,2295,118000
1125,9125,7,1992,1992,170,0,384,384,812,670,1482,0,2,1,3,1,7,1,1992,2,392,100,25,0,0,0,0,4038,163900
1126,10434,4,1955,1955,0,0,1005,1005,1005,0,1005,0,1,0,2,1,5,1,1977,2,672,0,0,0,0,0,60,3688,115000
1127,3684,7,2007,2007,130,0,1373,1373,1555,0,1555,0,2,0,2,1,7,1,2007,3,660,143,20,0,0,0,53,5438,174000
1128,14572,7,2004,2004,0,1300,230,1530,1530,0,1530,1,2,0,3,1,7,1,2004,3,630,144,36,0,0,0,182,5403,259000
1129,11796,7,2004,2005,0,0,847,847,847,1112,1959,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,59,5350,215000
1130,7200,5,1980,1980,180,936,0,936,936,0,936,1,1,0,2,1,4,0,1980,2,672,49,0,0,0,0,60,3711,140000
1131,7804,4,1928,1950,0,622,500,1122,1328,653,1981,1,2,0,4,1,7,2,1981,2,576,431,44,0,0,0,65,6138,135000
1132,10712,5,1991,1992,0,212,762,974,974,0,974,0,1,0,3,1,5,0,0,0,0,0,28,0,0,0,63,2951,93500
1133,9900,6,1880,1950,0,0,1008,1008,1178,1032,2210,0,2,0,5,1,8,0,1930,1,205,0,48,0,0,0,90,5683,117500
1134,9828,8,1995,1995,0,584,544,1128,1142,878,2020,0,2,1,3,1,8,1,1995,2,466,0,155,0,0,0,80,5792,239500
1135,8773,6,1997,1997,0,0,916,916,916,684,1600,0,2,1,3,1,7,1,1997,2,460,100,38,0,0,0,57,4717,169000
1136,6180,6,1926,1950,0,0,960,960,986,0,986,0,1,0,2,1,5,1,1926,1,180,0,128,0,0,0,60,3241,102000
1137,9600,6,1950,1950,0,280,752,1032,1032,220,1252,0,1,0,3,1,6,0,1950,1,288,0,0,96,0,0,80,3921,119000
1138,6342,5,1875,1996,0,0,780,780,780,240,1020,0,1,0,2,1,6,0,0,0,0,0,0,176,0,0,54,2997,94000
1139,9819,6,1977,1977,0,1567,0,1567,1567,0,1567,1,2,0,2,1,5,2,1977,2,714,264,32,0,0,0,0,5714,196000
1140,8731,5,1920,1950,0,645,270,915,1167,0,1167,0,1,0,3,1,6,1,1972,2,495,0,0,216,126,0,98,4087,144000
1141,7350,5,1951,1951,0,852,100,952,952,0,952,1,1,0,2,1,4,0,1988,2,840,0,0,0,0,0,60,3698,139000
1142,10304,5,1976,1976,44,381,399,780,1088,780,1868,1,2,1,4,1,9,1,1976,2,484,448,96,0,0,0,0,5592,197500
1143,9965,8,2006,2007,340,1150,316,1466,1466,1362,2828,1,3,0,4,1,11,1,2006,3,1052,125,144,0,0,0,77,8787,424870
1144,9000,5,1959,1959,0,288,718,1006,1006,0,1006,0,1,0,3,1,5,0,0,0,0,0,24,0,0,0,0,3043,80000
1145,12180,4,1941,1950,0,348,324,672,672,252,924,1,1,0,2,1,5,0,1941,1,280,0,0,0,0,0,60,2802,80000
1146,6240,5,1928,1950,0,0,1042,1042,1042,534,1576,0,1,0,3,1,8,1,1928,1,225,0,0,0,0,0,52,4420,149000
1147,11200,6,1985,1985,85,1258,40,1298,1298,0,1298,1,2,0,3,1,5,1,1985,2,403,165,26,0,0,0,0,4576,180000
1148,12000,7,1941,1950,0,275,429,704,860,704,1564,0,1,1,3,1,7,1,1941,1,234,0,0,0,0,0,75,4068,174500
1149,5700,7,1926,1950,0,0,572,572,572,539,1111,0,1,0,2,1,5,1,1982,1,288,0,0,176,0,0,0,3259,116900
1150,9000,7,1920,1988,0,624,26,650,832,650,1482,0,1,0,3,1,7,0,1930,2,324,0,0,0,0,0,50,3939,143000
1151,8280,6,1950,1950,0,0,932,932,932,0,932,0,1,0,2,1,4,1,1950,1,306,0,0,214,0,0,57,3317,124000
1152,17755,5,1959,1959,132,176,1290,1466,1466,0,1466,0,1,1,3,1,6,2,1959,2,528,0,140,0,100,0,134,5300,149900
1153,14115,6,1956,2004,0,296,230,1073,1811,0,1811,0,1,0,2,1,6,1,1956,2,470,0,0,280,0,0,90,4899,230000
1154,5890,6,1930,2007,0,538,278,816,816,0,816,0,1,0,2,1,5,0,2002,1,432,0,0,96,0,0,0,2977,120500
1155,13700,7,1965,1988,288,454,410,864,902,918,1820,0,1,2,4,1,8,2,1965,2,492,60,84,0,273,0,0,5704,201800
1156,10768,5,1976,2004,0,1157,280,1437,1437,0,1437,1,2,0,3,1,6,1,1976,2,528,0,21,0,180,0,90,5043,218000
1157,9350,5,1965,1999,0,633,586,1219,1265,0,1265,0,2,0,3,1,6,1,1965,2,502,0,92,0,0,0,85,4345,179900
1158,5001,7,2007,2008,166,904,410,1314,1314,0,1314,1,2,0,2,1,6,1,2008,2,626,172,62,0,0,0,34,4971,230000
1159,11932,8,2007,2008,186,0,1580,1580,1580,0,1580,0,2,0,3,1,7,0,2008,3,830,0,24,0,0,0,92,5782,235128
1160,9120,6,1974,1974,270,442,459,901,943,933,1876,0,2,1,4,1,8,1,1974,2,540,0,69,0,0,0,76,5535,185000
1161,2280,6,1978,1978,0,311,544,855,855,601,1456,0,2,1,3,1,7,1,1978,2,440,26,0,0,0,0,24,4236,146000
1162,14778,6,1954,2006,72,728,568,1296,1640,0,1640,1,1,0,3,1,7,1,1993,2,924,108,0,0,0,0,0,5682,224000
1163,8724,5,1968,1968,0,492,402,894,894,0,894,0,1,0,3,1,5,1,1968,2,450,0,0,0,0,0,109,3133,129000
1164,12900,4,1969,1969,0,1198,0,1198,1258,0,1258,2,0,2,0,2,6,0,1969,2,400,120,0,0,0,0,60,4238,108959
1165,16157,5,1978,1978,0,680,289,1360,1432,0,1432,1,1,1,2,1,5,1,1978,2,588,168,180,0,0,0,0,4772,194000
1166,9541,7,2009,2009,268,0,1502,1502,1502,0,1502,0,2,0,3,1,7,0,2009,2,644,0,114,0,0,0,79,5534,233170
1167,10475,8,2008,2008,72,0,1694,1694,1694,0,1694,0,2,0,3,1,7,0,2008,3,776,160,33,0,0,0,64,6125,245350
1168,10852,6,2000,2000,0,786,173,959,959,712,1671,1,2,1,3,1,7,1,2000,2,472,0,38,0,0,0,58,4815,173000
1169,13728,6,1935,1986,0,626,501,1127,1236,872,2108,0,2,0,4,1,7,2,1935,2,540,0,0,0,90,0,120,5975,235000
1170,35760,10,1995,1996,1378,1387,543,1930,1831,1796,3627,1,3,1,4,1,10,1,1995,3,807,361,76,0,0,0,118,11811,625000
1171,9880,6,1977,1977,0,522,574,1096,1118,0,1118,1,1,0,3,1,6,1,1977,1,358,203,0,0,0,576,76,4471,171000
1172,9120,6,1958,1958,0,662,599,1261,1261,0,1261,1,1,0,3,1,6,1,1958,2,433,0,0,0,288,0,76,4506,163000
1173,4017,7,2006,2007,0,0,625,625,625,625,1250,0,2,1,2,1,5,0,2006,2,625,0,54,0,0,0,35,3807,171900
1174,18030,5,1946,1994,0,152,977,1598,1636,971,3086,0,3,0,3,1,12,1,0,0,0,122,0,0,0,0,138,6947,200500
1175,16560,6,1932,1950,0,503,449,952,1170,1175,2345,0,2,1,4,1,9,1,1932,2,360,0,0,0,0,0,80,6005,239000
1176,10678,8,1992,2000,337,700,983,1683,2129,743,2872,0,2,1,4,1,9,1,1992,2,541,0,33,0,0,0,85,8341,285000
1177,6951,5,1984,1985,0,658,218,876,923,0,923,1,1,0,3,1,5,0,1984,1,264,362,0,0,0,0,37,3350,119500
1178,3950,6,1926,2004,0,468,350,818,818,406,1224,0,1,0,3,1,5,0,1926,1,210,0,0,116,0,0,0,3593,115000
1179,7681,5,1921,1950,0,0,731,731,820,523,1343,0,1,1,3,1,7,1,1921,1,186,192,0,102,0,0,54,3899,154900
1180,8335,5,1954,1954,0,0,0,0,1124,0,1124,0,1,0,3,1,5,1,0,0,0,0,36,190,0,0,77,2475,93000
1181,11170,7,1990,1991,0,1216,0,1216,1298,1216,2514,0,2,1,4,1,8,0,1990,2,693,0,0,0,0,0,0,6940,250000
1182,5587,8,2008,2008,186,1480,120,1600,1652,0,1652,1,2,0,2,1,5,1,2008,2,482,162,53,0,0,0,64,5790,392500
1183,15623,10,1996,1996,0,2096,300,2396,2411,2065,4476,1,3,1,4,1,10,2,1996,3,813,171,78,0,0,555,160,12970,745000
1184,10800,5,1920,1950,0,821,299,1120,1130,0,1130,1,1,0,2,1,5,1,1970,2,720,229,0,0,0,0,60,4331,120000
1185,35133,5,1963,1963,226,1159,413,1572,1572,0,1572,1,1,1,3,1,5,2,1963,3,995,0,263,0,263,0,50,6466,186700
1186,9738,5,1924,1950,0,392,392,784,949,272,1221,1,1,0,4,1,7,0,1965,1,392,0,0,236,0,0,60,3856,104900
1187,10615,3,1900,1970,0,440,538,978,1014,685,1699,1,2,0,3,2,7,0,1920,2,420,0,74,0,0,0,107,4873,95000
1188,12461,8,1994,1995,0,1456,168,1624,1624,0,1624,1,2,0,2,1,5,1,1994,3,757,0,114,192,0,0,89,5938,262000
1189,8935,7,2002,2002,95,0,831,831,831,829,1660,0,2,1,3,1,7,0,2002,2,493,144,68,0,0,0,68,4954,195000
1190,7500,7,1999,1999,0,0,994,994,1028,776,1804,0,2,1,3,1,7,1,1999,2,442,140,60,0,0,0,60,5247,189000
1191,32463,4,1961,1975,149,1159,90,1249,1622,0,1622,1,1,0,3,1,7,1,1975,4,1356,439,0,0,0,0,0,6439,168000
1192,2645,8,1999,2000,456,0,776,776,764,677,1441,0,2,1,2,1,5,0,1999,2,492,206,0,0,0,0,24,4815,174000
1193,9600,5,1925,1994,0,0,702,702,842,630,1472,0,1,0,3,1,6,0,1925,1,250,0,0,84,0,0,60,3981,125000
1194,4500,6,1999,1999,425,883,341,1224,1224,0,1224,1,2,0,2,1,5,0,1999,2,402,0,304,0,0,0,0,4806,165000
1195,9364,6,1969,1969,143,371,292,663,663,689,1352,0,1,1,4,1,7,0,1969,1,299,379,36,0,0,0,80,4226,158000
1196,8029,6,2005,2005,0,0,728,728,728,728,1456,0,2,1,3,1,8,0,2005,2,400,100,24,0,0,0,51,4167,176000
1197,14054,7,2006,2006,0,0,879,879,879,984,1863,0,2,1,4,1,9,1,2006,3,660,100,17,0,0,0,58,5385,219210
1198,8850,7,1916,1950,0,0,815,815,815,875,1690,0,1,0,3,1,7,1,1916,1,225,0,0,330,0,0,65,4751,144000
1199,9100,7,2001,2001,0,0,1212,1212,1212,0,1212,0,2,0,3,1,6,0,2001,2,573,356,0,0,0,0,70,4567,178000
1200,11235,4,1963,1979,51,547,504,1051,1382,0,1382,0,1,1,3,1,6,1,1974,2,459,0,82,0,0,0,75,4409,148000
